LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr
Cornelissen,Johannes,37,Sheffield Database,Fraxinus excelsior,25247,Fraxinus excelsior,15508,440656,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),38.31,mg,Single,"","","",38.31,mg,"","",1.15834,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Ginkgo biloba,26255,Ginkgo biloba,15509,440657,"","",213,Number of replicates,               n,15,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Ginkgo biloba,26255,Ginkgo biloba,15509,440658,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),1334,mg,Single,"","","",1334,mg,"","",2.5637,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Globularia alypum,26381,Globularia alypum,15510,440659,"","",213,Number of replicates,               n,400,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Globularia alypum,26381,Globularia alypum,15510,440660,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),0.335,mg,Single,"","","",0.335,mg,"","",0.717738,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Hebe x franciscana,460804,Veronica franciscana_x,15511,440661,"","",213,Number of replicates,               n,100,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Hebe x franciscana,460804,Veronica franciscana_x,15511,440662,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),0.115,mg,Single,"","","",0.115,mg,"","",1.14098,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Hedera helix,27988,Hedera helix,15512,440663,"","",213,Number of replicates,               n,25,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Hedera helix,27988,Hedera helix,15512,440664,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),12.67,mg,Single,"","","",12.67,mg,"","",1.19286,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Helianthemum nummularium,28112,Helianthemum nummularium,15513,440665,"","",213,Number of replicates,               n,100,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Helianthemum nummularium,28112,Helianthemum nummularium,15513,440666,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),1.228,mg,Single,"","","",1.228,mg,"","",1.04194,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Helianthemum squamatum,28121,Helianthemum squamatum,15514,440667,"","",213,Number of replicates,               n,100,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Helianthemum squamatum,28121,Helianthemum squamatum,15514,440668,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),0.35,mg,Single,"","","",0.35,mg,"","",0.947641,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Hippophae rhamnoides,29221,Hippophae rhamnoides,15515,440669,"","",213,Number of replicates,               n,50,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Hippophae rhamnoides,29221,Hippophae rhamnoides,15515,440670,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),9.02,mg,Single,"","","",9.02,mg,"","",0.636394,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Ilex aquifolium,30228,Ilex aquifolium,15516,440671,"","",213,Number of replicates,               n,50,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Ilex aquifolium,30228,Ilex aquifolium,15516,440672,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),32,mg,Single,"","","",32,mg,"",57487883,1.20342,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Juglans regia,31427,Juglans regia,15517,440673,"","",213,Number of replicates,               n,10,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Juglans regia,31427,Juglans regia,15517,440674,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),3006,mg,Single,"","","",3006,mg,"","",2.88531,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Juniperus communis,31556,Juniperus communis,15518,440675,"","",213,Number of replicates,               n,50,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Juniperus communis,31556,Juniperus communis,15518,440676,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),7.78,mg,Single,"","","",7.78,mg,"","",1.48804,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Laburnum anagyroides,32075,Laburnum anagyroides,15519,440677,"","",213,Number of replicates,               n,100,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Laburnum anagyroides,32075,Laburnum anagyroides,15519,440678,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),28.99,mg,Single,"","","",28.99,mg,"","",1.04799,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Larix decidua,32364,Larix decidua,15520,440679,"","",213,Number of replicates,               n,50,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Larix decidua,32364,Larix decidua,15520,440680,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),6.244,mg,Single,"","","",6.244,mg,"",1671432,0.793263,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Laurus nobilis,32543,Laurus nobilis,15521,440681,"","",213,Number of replicates,               n,13,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Laurus nobilis,32543,Laurus nobilis,15521,440682,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),422,mg,Single,"","","",422,mg,"","",2.10811,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Lavandula angustifolia,32547,Lavandula angustifolia,15522,440683,"","",213,Number of replicates,               n,100,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Lavandula angustifolia,32547,Lavandula angustifolia,15522,440684,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),0.818,mg,Single,"","","",0.818,mg,"","",0.662446,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Lavandula latifolia,32551,Lavandula latifolia,15523,440685,"","",213,Number of replicates,               n,100,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Lavandula latifolia,32551,Lavandula latifolia,15523,440686,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),1.07,mg,Single,"","","",1.07,mg,"","",0.895339,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Ligustrum vulgare,33431,Ligustrum vulgare,15524,440687,"","",213,Number of replicates,               n,43,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Ligustrum vulgare,33431,Ligustrum vulgare,15524,440688,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),7.094,mg,Single,"","","",7.094,mg,"",1671533,2.55022,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Ligustrum vulgare,33431,Ligustrum vulgare,15524,440689,"","",183,Seed mass comment,Comment,Stainton,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",origin of samplings,
Cornelissen,Johannes,37,Sheffield Database,Linum suffruticosum,33657,Linum suffruticosum,15525,440690,"","",213,Number of replicates,               n,100,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Linum suffruticosum,33657,Linum suffruticosum,15525,440691,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),0.58,mg,Single,"","","",0.58,mg,"",57477241,0.500456,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Lonicera implexa,34139,Lonicera implexa,15526,440692,"","",213,Number of replicates,               n,40,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
Cornelissen,Johannes,37,Sheffield Database,Lonicera implexa,34139,Lonicera implexa,15526,440693,26,Seed dry mass,30,Seed dry mass,mean dry wght (mg),9.81,mg,Single,"","","",9.81,mg,"","",1.04385,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",seedlings in strict sense,
Cornelissen,Johannes,37,Sheffield Database,Lonicera periclymenum,34153,Lonicera periclymenum,15527,440694,"","",213,Number of replicates,               n,6,"","","","","","","","","","","Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",number of measured seeds,
